News ID,Quote,Source Name,Source ID,Target ID,Target Name,Ann1,Ann2,Ann3,Ann4,Agreement,
dailytimesPK-d5d4c2a49f2085bf7d4d104aa5a11f42,"Secretary Gates will not be travelling to the NATO Summit next month as originally planned,",Geoff Morrell,705161,338033,NATO,,,,,TRUE,
bbc-e1f278e4ce37b9ad0d12fdfed45aeaf6,The Taleban can't beat us. They don't pose a tactical or strategic threat to Nato and Isaf forces.,Hutton,25841,338033,NATO,,,,,TRUE,
peopledaily-2c15023aa33e43809c235db6dac9b99d,"The radar will be there. If it is there later, it does not matter, it is a project that has a European dimension, NATO dimension, and in this sense, I do not expect Obama to make any...negative statement,",Topolanek,1610,338033,NATO,,,,,TRUE,
javno-en-f78127d829b3828b1787f9dc53abecfa,"NATO is no longer the organisation some people speak of. Forty years ago, General de Gaulle was withdrawing from a compact organisation, an organisation erected against the Warsaw pact and led exclusively by the United States,",Fillon,197,338033,NATO,,,,,TRUE,
iwpr-ab0d4b1f1a1f937e9eeaa126bfe22a8e,"The trial chamber therefore finds that there was a broad campaign of violence directed against the Kosovo Albanian civilian population during the course of the NATO airstrikes, conducted by forces under the control of the FRY and Serbian authorities,",Bonomy,26239,338033,NATO,NEG,,,,FALSE,
washtimes-6d2459524150c10ad47ae0040bd73bec,"What is a problem is a global NATO open to membership outside of Europe and North America, like Japan or Australia or whatever; the notion that this becomes the West against the rest,",Heisbourg,45112,338033,NATO,NEG,,,,FALSE,
irishtimes-9b60455775465e8aea61dbbe451e280e,"When Gen de Gaulle decided to pull France out of the integrated Nato command,",Jean-Franáois CopÇ,87292,338033,NATO,,,,,TRUE,
globalsecurity-d90226bf45a3dca32d828f5be48cf52c,"We want to take our place where the future of NATO is discussed,",Fillon,197,338033,NATO,,,POS,,FALSE,"like, important, but not necessarily positive"
javno-en-0fcdbf7858c94d392c86cd372229785f,"Macedonia should show it has enough democratic capacity to continue the process of EU and NATO integration. The first step is known to everybody - having peaceful, fair and democratic elections,",Crvenkovski,1001,338033,NATO,,,POS,,FALSE,about Macedonia
CBC-4e2add85230cb6a97530c7bffcb07585,"A person who is making war against the NATO forces, he must be present in Afghanistan, in [the Afghan province of] Kandahar or somewhere,",Mohammad Aslam,135296,338033,NATO,,,,,TRUE,
WashingtonPost_B-40e93c41f6d8b33a1f419c832810fdad,The secretary is not backing off his fundamental criticism that NATO needs to do a better job in training for counterinsurgency. But he is not -- nor has he ever -- criticized any particular nation for their service in Afghanistan.,Geoff Morrell,705161,338033,NATO,,,,,TRUE,
kyivpost-abc8ab68c3da51e9f4ea734164569855,"As for consensus in Ukrainian society [regarding joining NATO], there won't ever be any consensus. This is confirmed by the present NATO members,",Tarasiuk,94882,338033,NATO,,,,,TRUE,
washtimes-b8fd988fc8a8416e4d88dfca2095f45e,"NATO needs Russia and Russia needs NATO,",de Hoop Scheffer,86,338033,NATO,,,,,TRUE,
defenselink-aab53dcd681510269476731bbffc5b0e,"The assumption made in our focus on Europe was that there would be no invasions of anyone's land borders. Well, that turned upside down. And that created an angst, a sense of tension among many of the NATO nations,",Craddock,103562,338033,NATO,,,,,TRUE,
AfghanistanSun-ef636b7265fad7f5a147b40a554134f1,"We are confident that we can create a process whereby NATO, which is already strong, becomes stronger, where we become more effective in coordinating our efforts in Afghanistan,",Obama,1510,338033,NATO,POS,,POS,,TRUE,
kyivpost-dc46e2ee6cee2d35000c294d09de88b6,"NATO needs to adapt its strategy to meet new challenges,",Merkel,453,338033,NATO,NEG,,,,FALSE,
itartass_en-e376f9c511cb293eb3caaf5694778269,"There are certain obstacles that prevent us from moving quickly towards NATO membership,",Timoshenko,54521,338033,NATO,,,,,TRUE,
AfghanistanSun-cb407dd346ca3d102ebe2ed325e4e5c0,"The U.S. provides them when NATO doesn't,",Craddock,103562,338033,NATO,,,,,TRUE,
TheFrontierPost-en-daaa334a7283d308f737ab9981b90460,"More US and NATO soldiers are now killed in Afghanistan. Their tanks are destroyed and even helicopters are shot down,",Mujahid,683836,338033,NATO,,,,,TRUE,
kyivpost-28975730feff3e43908673d3a6c839d7,"I would like to inform you that I signed the ratification ... so Croatia can join NATO at the summit at the end of next week,",Gantar,173089,338033,NATO,,,,,TRUE,
NPRnews-339f9469172e6b282debe2c98e4a6f97,"The main traditional center of Taliban activity is ... in the Baluchi area. It is, at this point in time, by far the most effective threat to NATO and U.S. and Afghan forces,",Anthony Cordesman,17108,338033,NATO,,,,,TRUE,
AfghanistanSun-07a630d087381b119711080379f5f82c,"I can say that Russia has not so far taken a decision to restore full-scale cooperation with NATO, above all in its military component,",Dmitry Rogozin,49830,338033,NATO,,,,,TRUE,
AfghanistanSun-4925a2c2f217b4aa0e563525694f1f49,"More US and NATO soldiers are now (getting) killed in Afghanistan. Their tanks are destroyed and even (their) helicopters are shot down,",Mujahid,683836,338033,NATO,,,,,TRUE,
globalsecurity-b561bf8d9d6da9312d38ee2c28464a6e,"More US and NATO soldiers are now (getting) killed in Afghanistan. Their tanks are destroyed and even (their) helicopters are shot down,",Mujahid,683836,338033,NATO,,,,,TRUE,
b92net_en-0657a69fe7794ba432b409db55313c29,"I believe it was important to discuss such a decision first. When you are part of an alliance such as NATO, which requires sacrifices, obligations must be respected, and there must above all be dialogue,",Frattini,60,338033,NATO,POS,,,,FALSE,
javno-en-3a8296f3ef7c575fd2f5fdbf593fd11d,"We need Russia for the resolution of European and global problems. That is why I think it would be good for Russia to join NATO,",Radoslaw Sikorski,271044,338033,NATO,POS,,POS,,TRUE,
xinhuanet_en-71ae02a384ea0b1bb0504b6ef288109c,"the problem of Afghanistan cannot be resolved in one day. That's why we need a permanent table for consultations between NATO, Russia and those nations contributing to stabilization in the medium-term.",Frattini,60,338033,NATO,POS,,POS,,TRUE,
nineoclock-97c0824e271c543cd346c0f958665143,"Lately, for reasons connected also with internal policy, with the extended discord and with successive electoral years, our influence in NATO and Europe is not there where we hoped to maintain and develop it,",Geoana,3222,338033,NATO,,,,,TRUE,
telegraph-a52b6e0380386233e3ca176065c05933,The Tories voted against Labour's radical welfare reform last week and are going to attempt to block it again in the House of Lords.,James Purnell,13664,338051,House of Lords,,,,,TRUE,
earthtimes-ace059c0515d474cf1ac0694bf42637b,"Mbeki has put the NPA in a tight corner. One would expect Mpshe to summon Mbeki if there is new evidence,",Holomisa,2086,338567,Mokotedi Mpshe,NEG,,,,FALSE,
dailytimesPK-c6a345ec7147469fb3d379082cb9311a,"Mbeki has put the NPA in a tight corner. One would expect Mpshe to summon Mbeki if there is new evidence,",Holomisa,2086,338567,Mokotedi Mpshe,NEG,,,,FALSE,
AfghanistanSun-20d578bcb06061b4052150572176fdc5,"&gt;Rangeen Dadfar Spanta addressed the media with Canadian counterpart Lawrence Cannon , whose government pledged 21 million Canadian dollars ( US$16 million ) to help rule of law in the militant-infested country. Afghanistan is determined to take more responsibilities in the fight on terrorism,",Spanta,185313,339324,Lawrence Cannon,,,,,TRUE,
kyivpost-6b08661f67a50ccbcdeca219974ce141,"Starting from today, eight cities of Ukraine will have big-boards with Gogol's portrait and some quotes from his works dedicated to Ukraine,",Tomenko,71864,347689,Nikolaã Gogol,,,,,TRUE,
yediotaharonot-e5368b67006cb0b15ba66da8a03ff09f,"In addition, we are hearing more every day about Lieberman's new demands and I am sure they will all be fulfilled. I'm sure that if Netanyahu really wanted to care for the nation as he says, he would understand that there is one solution only % a coalition made of Kadima, Labor, Likud, and maybe Shas,",Ben-Eliezer,229116,370490,Kadima,NEG,,POS,,FALSE,
LBdailystar-a6df37dba6ef34a9d11633e3fc4660ab,"The agreement [with Yisrael Beitenu] will note that we are interested in a unity government and, should this transpire, there will be changes,",Gideon Saar,10352,371296,Yisrael Beiteinu,POS,,POS,,TRUE,
irishtimes-457f728aa9e22b240ac4169be3cab442,I want my first win as team principal and my first world championship more than I realised. And I certainly don't want to be the man who fails to deliver the championship for Lewis Hamilton.,Dennis,1087,387478,Lewis Hamilton,POS,,POS,,TRUE,
independent-91095044a318ab1129593e624d56a447,"When I saw Leon Osman getting hit on the head at Blackburn this week I just felt, please no, with our luck it could have been a fractured skull!",Moyes,1572,391440,Leon Osman,,,,,TRUE,
HindustanTimes-df438e548130dd2dd8abfcf77c2f8f8a,"Only 37 of the total members of Parliament are females. But I am glad to see that things are much different at Delhi University where the female achievers outnumber the men,",Chatterjee,2749,417864,Delhi University,POS,,POS,,TRUE,
xinhuanet_en-741d370f4dd31bd27b2f0be94f1dcee1,"President Sharif Sheikh Ahmed, the Speaker and Prime Minister have demonstrated responsible leadership in all fields and the unity Government is now functioning from the capital,",Ould-Abdallah,83351,420682,Sharif Ahmed,POS,,POS,,TRUE,
peopledaily-ceeda1e30decda69af557a7328e1ac4c,"President Sharif Sheikh Ahmed, the Speaker and Prime Minister have demonstrated responsible leadership in all fields and the unity Government is now functioning from the capital,",Ould-Abdallah,83351,420682,Sharif Ahmed,POS,,POS,,TRUE,
AfghanistanSun-e62a174c9e30092296cff7b6cc61c9e6,"If there is one thing that FIFA dislikes, it is political involvement in football issues.",Smith,4682,421670,FIFA,NEG,,,,FALSE,
albawaba-UAE-f43235e18c9cfad6d946f4907a004d1f,"Emirates is a valued partner of FIFA and we are delighted to have them on board as our global Tour Operator,",JÇrìme Valcke,395359,421670,FIFA,POS,,,,FALSE,
trinidadexpress-e77f27992474f2b1b8d66c2abbd1bc2e,This is a dream come true for 11 of our member countries. It will surely help to lift the bar of football in these countries. My sincere hope is that the governments and business organisations join with us in this FIFA initiative that will take the sport to even greater heights,Warner,82908,421670,FIFA,POS,,POS,,TRUE,
thepeninsulaqatar-c7c2c1aa53fc690bc1da15d2006066be,"We know that FIFA will not change the dates for us, but we have plans for that too. We have plans that will help us deal with the hot weather in those two months.",Sheikh Mohammed,2760,421670,FIFA,,,,,TRUE,
guardian-a388e180439818a631e32bea11dd8ea3,"Despite the incident in September, the year 2008 clearly marks the end of financial uncertainty for Eurotunnel,",Jacques Gounon,114276,422458,Eurotunnel,POS,,,,FALSE,"good news, but reported in such a way that it expresses positive opinion as well "
economictimes-85ab327f8fb6f19514cebaab211377ca,My forecasting record on this recession is about the same as the win-loss record of the Washington Nationals.,Bernanke,3085,428864,Washington Nationals,,,,,TRUE,
javno-en-a692e6afe21950a92d6d198fa5945efb,"Crude prices are up, I think, in a knee-jerk reaction to the news of Chinese vessels harassing a U.S. Navy ship in the South China Sea,",Phil Flynn,1770,432370,United States Navy,,,,,TRUE,
allafrica-386bfae52a6e2cb511fa95a9c8b55f95,I have maintained throughout that I am innocent and that the (Scorpions) orchestrated a campaign against me and the South African Police Service to tarnish my image and the image of the (police) to further their own interests and to justify their continued existence.,Selebi,1257,442102,South African Police Service,,,,,TRUE,
earthtimes-544210e01a8dcf6d7db13e3b6867a31e,"The 2009 Nokia Developer Summit will gather developers from around the world to learn about the latest technologies and business opportunities that only Nokia can offer,",Rob Taylor,117407,451670,Nokia,POS,,POS,,TRUE,
peopledaily-ca87d8585e3a5d24d9c45e9f61e837f8,"The cell phone sector will be integrated into production lines in Tianjin Motorola after the first quarter of this year,",Chen Lei,30797,451701,Motorola,,,,,TRUE,
CH-66c199b9b3cef58998f6e88ce62d9bbd,"The parties should agree on the date of early elections and on a constitutional law that would shorten the Chamber of Deputies current election term,",Sobotka,17558,452430,Chamber of Deputies,,,,,TRUE,
